agency_,cd       site_no,datetime,104599_00060_00003,104599_00060_00003_cd,Month,Day ,Year,Date
USGS,1303500,12/5/78,6.1,A,12,5,78,12/05/1978
USGS,1303500,12/6/78,6.4,A,12,6,78,12/06/1978
USGS,1303500,12/7/78,6.5,A,12,7,78,12/07/1978
USGS,1303500,12/8/78,4.9,A,12,8,78,12/08/1978
USGS,1303500,12/9/78,8,A,12,9,78,12/09/1978
USGS,1303500,12/10/78,8.6,A,12,10,78,12/10/1978
USGS,1303500,12/11/78,6.4,A,12,11,78,12/11/1978
USGS,1303500,12/12/78,5.6,A,12,12,78,12/12/1978
USGS,1303500,12/13/78,5.3,A,12,13,78,12/13/1978
USGS,1303500,12/14/78,5,A,12,14,78,12/14/1978
USGS,1303500,12/15/78,5,A,12,15,78,12/15/1978
USGS,1303500,12/16/78,5,A,12,16,78,12/16/1978
USGS,1303500,12/17/78,5.6,A,12,17,78,12/17/1978
USGS,1303500,12/18/78,5.3,A,12,18,78,12/18/1978
USGS,1303500,12/19/78,5,A,12,19,78,12/19/1978
USGS,1303500,12/20/78,5.1,A,12,20,78,12/20/1978
USGS,1303500,12/21/78,6.4,A,12,21,78,12/21/1978
USGS,1303500,12/22/78,5.8,A,12,22,78,12/22/1978
USGS,1303500,12/23/78,5.3,A,12,23,78,12/23/1978
USGS,1303500,12/24/78,5.3,A,12,24,78,12/24/1978
USGS,1303500,12/25/78,8,A,12,25,78,12/25/1978
USGS,1303500,12/26/78,6.5,A,12,26,78,12/26/1978
USGS,1303500,12/27/78,5.4,A,12,27,78,12/27/1978
USGS,1303500,12/28/78,5,A,12,28,78,12/28/1978
USGS,1303500,12/29/78,5,A,12,29,78,12/29/1978
USGS,1303500,12/30/78,5,A,12,30,78,12/30/1978
USGS,1303500,12/31/78,5.3,A,12,31,78,12/31/1978
USGS,1303500,1/1/79,5.6,A,1,1,79,01/01/1979
USGS,1303500,1/2/79,6.2,A,1,2,79,01/02/1979
USGS,1303500,1/3/79,7,A,1,3,79,01/03/1979
USGS,1303500,1/4/79,5.9,A,1,4,79,01/04/1979
USGS,1303500,1/5/79,5.5,A,1,5,79,01/05/1979
USGS,1303500,1/6/79,5.6,A,1,6,79,01/06/1979
USGS,1303500,1/7/79,5.6,A,1,7,79,01/07/1979
USGS,1303500,1/8/79,8.1,A,1,8,79,01/08/1979
USGS,1303500,1/9/79,7.2,A,1,9,79,01/09/1979
USGS,1303500,1/10/79,6,A,1,10,79,01/10/1979
USGS,1303500,1/11/79,5.5,A,1,11,79,01/11/1979
USGS,1303500,1/12/79,5.3,A,1,12,79,01/12/1979
USGS,1303500,1/13/79,5.6,A,1,13,79,01/13/1979
USGS,1303500,1/14/79,7.5,A,1,14,79,01/14/1979
USGS,1303500,1/15/79,6.5,A,1,15,79,01/15/1979
USGS,1303500,1/16/79,5.7,A,1,16,79,01/16/1979
USGS,1303500,1/17/79,5.5,A,1,17,79,01/17/1979
USGS,1303500,1/18/79,5.3,A,1,18,79,01/18/1979
USGS,1303500,1/19/79,5.2,A,1,19,79,01/19/1979
USGS,1303500,1/20/79,5.4,A,1,20,79,01/20/1979
USGS,1303500,1/21/79,53,A,1,21,79,01/21/1979
USGS,1303500,1/22/79,9.5,A,1,22,79,01/22/1979
USGS,1303500,1/23/79,9.4,A,1,23,79,01/23/1979
USGS,1303500,1/24/79,14,A,1,24,79,01/24/1979
USGS,1303500,1/25/79,21,A,1,25,79,01/25/1979
USGS,1303500,1/26/79,11,A,1,26,79,01/26/1979
USGS,1303500,1/27/79,6.6,A,1,27,79,01/27/1979
USGS,1303500,1/28/79,3.9,A,1,28,79,01/28/1979
USGS,1303500,1/29/79,5.3,A,1,29,79,01/29/1979
USGS,1303500,1/30/79,5.5,A,1,30,79,01/30/1979
USGS,1303500,1/31/79,5.9,A,1,31,79,01/31/1979
USGS,1303500,2/1/79,5.9,A,2,1,79,02/01/1979
USGS,1303500,2/2/79,5.5,A,2,2,79,02/02/1979
USGS,1303500,2/3/79,5.6,A,2,3,79,02/03/1979
USGS,1303500,2/4/79,5.6,A,2,4,79,02/04/1979
USGS,1303500,2/5/79,5.6,A,2,5,79,02/05/1979
USGS,1303500,2/6/79,5.6,A,2,6,79,02/06/1979
USGS,1303500,2/7/79,5.6,A,2,7,79,02/07/1979
USGS,1303500,2/8/79,6.1,A,2,8,79,02/08/1979
USGS,1303500,2/9/79,6,A,2,9,79,02/09/1979
USGS,1303500,2/10/79,5.6,A,2,10,79,02/10/1979
USGS,1303500,2/11/79,5.6,A,2,11,79,02/11/1979
USGS,1303500,2/12/79,5.6,A,2,12,79,02/12/1979
USGS,1303500,2/13/79,5.6,A,2,13,79,02/13/1979
USGS,1303500,2/14/79,5.6,A,2,14,79,02/14/1979
USGS,1303500,2/15/79,5.3,A,2,15,79,02/15/1979
USGS,1303500,2/16/79,5.6,A,2,16,79,02/16/1979
USGS,1303500,2/17/79,5.6,A,2,17,79,02/17/1979
USGS,1303500,2/18/79,5.6,A,2,18,79,02/18/1979
USGS,1303500,2/19/79,5.9,A,2,19,79,02/19/1979
USGS,1303500,2/20/79,5.9,A,2,20,79,02/20/1979
USGS,1303500,2/21/79,6.1,A,2,21,79,02/21/1979
USGS,1303500,2/22/79,6.5,A,2,22,79,02/22/1979
USGS,1303500,2/23/79,6.9,A,2,23,79,02/23/1979
USGS,1303500,2/24/79,9.9,A,2,24,79,02/24/1979
USGS,1303500,2/25/79,13,A,2,25,79,02/25/1979
USGS,1303500,2/26/79,16,A,2,26,79,02/26/1979
USGS,1303500,2/27/79,12,A,2,27,79,02/27/1979
USGS,1303500,2/28/79,8,A,2,28,79,02/28/1979
USGS,1303500,3/1/79,6.8,A,3,1,79,03/01/1979
USGS,1303500,3/2/79,6.4,A,3,2,79,03/02/1979
USGS,1303500,3/3/79,6.2,A,3,3,79,03/03/1979
USGS,1303500,3/4/79,6,A,3,4,79,03/04/1979
USGS,1303500,3/5/79,5.7,A,3,5,79,03/05/1979
USGS,1303500,3/6/79,12,A,3,6,79,03/06/1979
USGS,1303500,3/7/79,15,A,3,7,79,03/07/1979
USGS,1303500,3/8/79,8.9,A,3,8,79,03/08/1979
USGS,1303500,3/9/79,7.4,A,3,9,79,03/09/1979
USGS,1303500,3/10/79,6.7,A,3,10,79,03/10/1979
USGS,1303500,3/11/79,7.1,A,3,11,79,03/11/1979
USGS,1303500,3/12/79,7.1,A,3,12,79,03/12/1979
USGS,1303500,3/13/79,6.7,A,3,13,79,03/13/1979
USGS,1303500,3/14/79,6.6,A,3,14,79,03/14/1979
USGS,1303500,3/15/79,6.6,A,3,15,79,03/15/1979
USGS,1303500,3/16/79,6.3,A,3,16,79,03/16/1979
USGS,1303500,3/17/79,6.2,A,3,17,79,03/17/1979
USGS,1303500,3/18/79,6.2,A,3,18,79,03/18/1979
USGS,1303500,3/19/79,6.2,A,3,19,79,03/19/1979
USGS,1303500,3/20/79,6.2,A,3,20,79,03/20/1979
USGS,1303500,3/21/79,6.2,A,3,21,79,03/21/1979
USGS,1303500,3/22/79,6.2,A,3,22,79,03/22/1979
USGS,1303500,3/23/79,6.2,A,3,23,79,03/23/1979
USGS,1303500,3/24/79,6.4,A,3,24,79,03/24/1979
USGS,1303500,3/25/79,6.3,A,3,25,79,03/25/1979
USGS,1303500,3/26/79,6.1,A,3,26,79,03/26/1979
USGS,1303500,3/27/79,4.6,A,3,27,79,03/27/1979
USGS,1303500,3/28/79,4.1,A,3,28,79,03/28/1979
USGS,1303500,3/29/79,4.3,A,3,29,79,03/29/1979
USGS,1303500,3/30/79,3.3,A,3,30,79,03/30/1979
USGS,1303500,3/31/79,3.5,A,3,31,79,03/31/1979
USGS,1303500,4/1/79,5.2,A,4,1,79,04/01/1979
USGS,1303500,4/2/79,6.2,A,4,2,79,04/02/1979
USGS,1303500,4/3/79,6.7,A,4,3,79,04/03/1979
USGS,1303500,4/4/79,6.2,A,4,4,79,04/04/1979
USGS,1303500,4/5/79,5.9,A,4,5,79,04/05/1979
USGS,1303500,4/6/79,5.8,A,4,6,79,04/06/1979
USGS,1303500,4/7/79,5.6,A,4,7,79,04/07/1979
USGS,1303500,4/8/79,5.6,A,4,8,79,04/08/1979
USGS,1303500,4/9/79,6.5,A,4,9,79,04/09/1979
USGS,1303500,4/10/79,7.2,A,4,10,79,04/10/1979
USGS,1303500,4/11/79,6.1,A,4,11,79,04/11/1979
USGS,1303500,4/12/79,5.9,A,4,12,79,04/12/1979
USGS,1303500,4/13/79,5.9,A,4,13,79,04/13/1979
USGS,1303500,4/14/79,6.9,A,4,14,79,04/14/1979
USGS,1303500,4/15/79,7.4,A,4,15,79,04/15/1979
USGS,1303500,4/16/79,6.7,A,4,16,79,04/16/1979
USGS,1303500,4/17/79,6.3,A,4,17,79,04/17/1979
USGS,1303500,4/18/79,5.9,A,4,18,79,04/18/1979
USGS,1303500,4/19/79,5.9,A,4,19,79,04/19/1979
USGS,1303500,4/20/79,5.9,A,4,20,79,04/20/1979
USGS,1303500,4/21/79,5.9,A,4,21,79,04/21/1979
USGS,1303500,4/22/79,5.9,A,4,22,79,04/22/1979
USGS,1303500,4/23/79,5.9,A,4,23,79,04/23/1979
USGS,1303500,4/24/79,5.9,A,4,24,79,04/24/1979
USGS,1303500,4/25/79,5.8,A,4,25,79,04/25/1979
USGS,1303500,4/26/79,6.2,A,4,26,79,04/26/1979
USGS,1303500,4/27/79,12,A,4,27,79,04/27/1979
USGS,1303500,4/28/79,9,A,4,28,79,04/28/1979
USGS,1303500,4/29/79,7.5,A,4,29,79,04/29/1979
USGS,1303500,4/30/79,6.8,A,4,30,79,04/30/1979
USGS,1303500,5/1/79,6.3,A,5,1,79,05/01/1979
USGS,1303500,5/2/79,6.2,A,5,2,79,05/02/1979
USGS,1303500,5/3/79,6.2,A,5,3,79,05/03/1979
USGS,1303500,5/4/79,6.2,A,5,4,79,05/04/1979
USGS,1303500,5/5/79,6.2,A,5,5,79,05/05/1979
USGS,1303500,5/6/79,6.2,A,5,6,79,05/06/1979
USGS,1303500,5/7/79,6.2,A,5,7,79,05/07/1979
USGS,1303500,5/8/79,5.9,A,5,8,79,05/08/1979
USGS,1303500,5/9/79,5.9,A,5,9,79,05/09/1979
USGS,1303500,5/10/79,5.6,A,5,10,79,05/10/1979
USGS,1303500,5/11/79,5.6,A,5,11,79,05/11/1979
USGS,1303500,5/12/79,5.7,A,5,12,79,05/12/1979
USGS,1303500,5/13/79,6.4,A,5,13,79,05/13/1979
USGS,1303500,5/14/79,7.3,A,5,14,79,05/14/1979
USGS,1303500,5/15/79,6.9,A,5,15,79,05/15/1979
USGS,1303500,5/16/79,6.5,A,5,16,79,05/16/1979
USGS,1303500,5/17/79,6.2,A,5,17,79,05/17/1979
USGS,1303500,5/18/79,6.2,A,5,18,79,05/18/1979
USGS,1303500,5/19/79,6.3,A,5,19,79,05/19/1979
USGS,1303500,5/20/79,6.6,A,5,20,79,05/20/1979
USGS,1303500,5/21/79,6.6,A,5,21,79,05/21/1979
USGS,1303500,5/22/79,6.4,A,5,22,79,05/22/1979
USGS,1303500,5/23/79,6.4,A,5,23,79,05/23/1979
USGS,1303500,5/24/79,9.5,A,5,24,79,05/24/1979
USGS,1303500,5/25/79,11,A,5,25,79,05/25/1979
USGS,1303500,5/26/79,10,A,5,26,79,05/26/1979
USGS,1303500,5/27/79,7.7,A,5,27,79,05/27/1979
USGS,1303500,5/28/79,5.6,A,5,28,79,05/28/1979
USGS,1303500,5/29/79,4.2,A,5,29,79,05/29/1979
USGS,1303500,5/30/79,5.9,A,5,30,79,05/30/1979
USGS,1303500,5/31/79,6.6,A,5,31,79,05/31/1979
USGS,1303500,6/1/79,6.5,A,6,1,79,06/01/1979
USGS,1303500,6/2/79,7.8,A,6,2,79,06/02/1979
USGS,1303500,6/3/79,9,A,6,3,79,06/03/1979
USGS,1303500,6/4/79,8.4,A,6,4,79,06/04/1979
USGS,1303500,6/5/79,7.8,A,6,5,79,06/05/1979
USGS,1303500,6/6/79,6.9,A,6,6,79,06/06/1979
USGS,1303500,6/7/79,6.9,A,6,7,79,06/07/1979
USGS,1303500,6/8/79,6.6,A,6,8,79,06/08/1979
USGS,1303500,6/9/79,5.3,A,6,9,79,06/09/1979
USGS,1303500,6/10/79,4.6,A,6,10,79,06/10/1979
USGS,1303500,6/11/79,5.9,A,6,11,79,06/11/1979
USGS,1303500,6/12/79,7.2,A,6,12,79,06/12/1979
USGS,1303500,6/13/79,6.5,A,6,13,79,06/13/1979
USGS,1303500,6/14/79,6.2,A,6,14,79,06/14/1979
USGS,1303500,6/15/79,6,A,6,15,79,06/15/1979
USGS,1303500,6/16/79,4.9,A,6,16,79,06/16/1979
USGS,1303500,6/17/79,4,A,6,17,79,06/17/1979
USGS,1303500,6/18/79,5.8,A,6,18,79,06/18/1979
USGS,1303500,6/19/79,6.6,A,6,19,79,06/19/1979
USGS,1303500,6/20/79,6.6,A,6,20,79,06/20/1979
USGS,1303500,6/21/79,6.3,A,6,21,79,06/21/1979
USGS,1303500,6/22/79,6.2,A,6,22,79,06/22/1979
USGS,1303500,6/23/79,6.2,A,6,23,79,06/23/1979
USGS,1303500,6/24/79,6.2,A,6,24,79,06/24/1979
USGS,1303500,6/25/79,6.2,A,6,25,79,06/25/1979
USGS,1303500,6/26/79,6.1,A,6,26,79,06/26/1979
USGS,1303500,6/27/79,6,A,6,27,79,06/27/1979
USGS,1303500,6/28/79,6.1,A,6,28,79,06/28/1979
USGS,1303500,6/29/79,6.2,A,6,29,79,06/29/1979
USGS,1303500,6/30/79,6,A,6,30,79,06/30/1979
USGS,1303500,7/1/79,6,A,7,1,79,07/01/1979
USGS,1303500,7/2/79,6.2,A,7,2,79,07/02/1979
USGS,1303500,7/3/79,6.2,A,7,3,79,07/03/1979
USGS,1303500,7/4/79,6.5,A,7,4,79,07/04/1979
USGS,1303500,7/5/79,8.9,A,7,5,79,07/05/1979
USGS,1303500,7/6/79,7.7,A,7,6,79,07/06/1979
USGS,1303500,7/7/79,6.2,A,7,7,79,07/07/1979
USGS,1303500,7/8/79,6.2,A,7,8,79,07/08/1979
USGS,1303500,7/9/79,5.9,A,7,9,79,07/09/1979
USGS,1303500,7/10/79,5.6,A,7,10,79,07/10/1979
USGS,1303500,7/11/79,5.6,A,7,11,79,07/11/1979
USGS,1303500,7/12/79,5.9,A,7,12,79,07/12/1979
USGS,1303500,7/13/79,5.9,A,7,13,79,07/13/1979
USGS,1303500,7/14/79,5.9,A,7,14,79,07/14/1979
USGS,1303500,7/15/79,6.2,A,7,15,79,07/15/1979
USGS,1303500,7/16/79,7.3,A,7,16,79,07/16/1979
USGS,1303500,7/17/79,9.8,A,7,17,79,07/17/1979
USGS,1303500,7/18/79,6.7,A,7,18,79,07/18/1979
USGS,1303500,7/19/79,6.6,A,7,19,79,07/19/1979
USGS,1303500,7/20/79,6.2,A,7,20,79,07/20/1979
USGS,1303500,7/21/79,5.9,A,7,21,79,07/21/1979
USGS,1303500,7/22/79,5.9,A,7,22,79,07/22/1979
USGS,1303500,7/23/79,5.6,A,7,23,79,07/23/1979
USGS,1303500,7/24/79,5.3,A,7,24,79,07/24/1979
USGS,1303500,7/25/79,6.2,A,7,25,79,07/25/1979
USGS,1303500,7/26/79,6.6,A,7,26,79,07/26/1979
USGS,1303500,7/27/79,4.2,A,7,27,79,07/27/1979
USGS,1303500,7/28/79,4.4,A,7,28,79,07/28/1979
USGS,1303500,7/29/79,5,A,7,29,79,07/29/1979
USGS,1303500,7/30/79,5.3,A,7,30,79,07/30/1979
USGS,1303500,7/31/79,5.3,A,7,31,79,07/31/1979
USGS,1303500,8/1/79,5.3,A,8,1,79,08/01/1979
USGS,1303500,8/2/79,5.3,A,8,2,79,08/02/1979
USGS,1303500,8/3/79,5.3,A,8,3,79,08/03/1979
USGS,1303500,8/4/79,5.3,A,8,4,79,08/04/1979
USGS,1303500,8/5/79,5.8,A,8,5,79,08/05/1979
USGS,1303500,8/6/79,6.2,A,8,6,79,08/06/1979
USGS,1303500,8/7/79,6.2,A,8,7,79,08/07/1979
USGS,1303500,8/8/79,6.2,A,8,8,79,08/08/1979
USGS,1303500,8/9/79,6.3,A,8,9,79,08/09/1979
USGS,1303500,8/10/79,6.2,A,8,10,79,08/10/1979
USGS,1303500,8/11/79,6.5,A,8,11,79,08/11/1979
USGS,1303500,8/12/79,6.9,A,8,12,79,08/12/1979
USGS,1303500,8/13/79,6.9,A,8,13,79,08/13/1979
USGS,1303500,8/14/79,6.6,A,8,14,79,08/14/1979
USGS,1303500,8/15/79,6.2,A,8,15,79,08/15/1979
USGS,1303500,8/16/79,5.9,A,8,16,79,08/16/1979
USGS,1303500,8/17/79,5.9,A,8,17,79,08/17/1979
USGS,1303500,8/18/79,5.7,A,8,18,79,08/18/1979
USGS,1303500,8/19/79,5.6,A,8,19,79,08/19/1979
USGS,1303500,8/20/79,5.6,A,8,20,79,08/20/1979
USGS,1303500,8/21/79,5.5,A,8,21,79,08/21/1979
USGS,1303500,8/22/79,5.3,A,8,22,79,08/22/1979
USGS,1303500,8/23/79,5.2,A,8,23,79,08/23/1979
USGS,1303500,8/24/79,4.7,A,8,24,79,08/24/1979
USGS,1303500,8/25/79,4.7,A,8,25,79,08/25/1979
USGS,1303500,8/26/79,5,A,8,26,79,08/26/1979
USGS,1303500,8/27/79,5.3,A,8,27,79,08/27/1979
USGS,1303500,8/28/79,7.2,A,8,28,79,08/28/1979
USGS,1303500,8/29/79,12,A,8,29,79,08/29/1979
USGS,1303500,8/30/79,9.3,A,8,30,79,08/30/1979
USGS,1303500,8/31/79,5.3,A,8,31,79,08/31/1979
USGS,1303500,9/1/79,3.3,A,9,1,79,09/01/1979
USGS,1303500,9/2/79,4.8,A,9,2,79,09/02/1979
USGS,1303500,9/3/79,5.7,A,9,3,79,09/03/1979
USGS,1303500,9/4/79,5.9,A,9,4,79,09/04/1979
USGS,1303500,9/5/79,17,A,9,5,79,09/05/1979
USGS,1303500,9/6/79,13,A,9,6,79,09/06/1979
USGS,1303500,9/7/79,6.7,A,9,7,79,09/07/1979
USGS,1303500,9/8/79,2.3,A,9,8,79,09/08/1979
USGS,1303500,9/9/79,2.5,A,9,9,79,09/09/1979
USGS,1303500,9/10/79,3,A,9,10,79,09/10/1979
USGS,1303500,9/11/79,4.1,A,9,11,79,09/11/1979
USGS,1303500,9/12/79,6.3,A,9,12,79,09/12/1979
USGS,1303500,9/13/79,5,A,9,13,79,09/13/1979
USGS,1303500,9/14/79,12,A,9,14,79,09/14/1979
USGS,1303500,9/15/79,8.3,A,9,15,79,09/15/1979
USGS,1303500,9/16/79,2.4,A,9,16,79,09/16/1979
USGS,1303500,9/17/79,2.7,A,9,17,79,09/17/1979
USGS,1303500,9/18/79,4.4,A,9,18,79,09/18/1979
USGS,1303500,9/19/79,5,A,9,19,79,09/19/1979
USGS,1303500,9/20/79,7.3,A,9,20,79,09/20/1979
USGS,1303500,9/21/79,8.7,A,9,21,79,09/21/1979
USGS,1303500,9/22/79,10,A,9,22,79,09/22/1979
USGS,1303500,9/23/79,7.9,A,9,23,79,09/23/1979
USGS,1303500,9/24/79,6.7,A,9,24,79,09/24/1979
USGS,1303500,9/25/79,6,A,9,25,79,09/25/1979
USGS,1303500,9/26/79,5.8,A,9,26,79,09/26/1979
USGS,1303500,9/27/79,5.4,A,9,27,79,09/27/1979
USGS,1303500,9/28/79,5.4,A,9,28,79,09/28/1979
USGS,1303500,9/29/79,5.4,A,9,29,79,09/29/1979
USGS,1303500,9/30/79,7.4,A,9,30,79,09/30/1979
USGS,1303500,10/1/79,7.8,A,10,1,79,10/01/1979
USGS,1303500,10/2/79,8.5,A,10,2,79,10/02/1979
USGS,1303500,10/3/79,5.7,A,10,3,79,10/03/1979
USGS,1303500,10/4/79,6,A,10,4,79,10/04/1979
USGS,1303500,10/5/79,6,A,10,5,79,10/05/1979
USGS,1303500,10/6/79,5.1,A,10,6,79,10/06/1979
USGS,1303500,10/7/79,4.8,A,10,7,79,10/07/1979
USGS,1303500,10/8/79,5.8,A,10,8,79,10/08/1979
USGS,1303500,10/9/79,6.1,A,10,9,79,10/09/1979
USGS,1303500,10/10/79,7.7,A,10,10,79,10/10/1979
USGS,1303500,10/11/79,7.6,A,10,11,79,10/11/1979
USGS,1303500,10/12/79,6.4,A,10,12,79,10/12/1979
USGS,1303500,10/13/79,6,A,10,13,79,10/13/1979
USGS,1303500,10/14/79,5.8,A,10,14,79,10/14/1979
USGS,1303500,10/15/79,5.9,A,10,15,79,10/15/1979
USGS,1303500,10/16/79,5.6,A,10,16,79,10/16/1979
USGS,1303500,10/17/79,5.4,A,10,17,79,10/17/1979
USGS,1303500,10/18/79,5.4,A,10,18,79,10/18/1979
USGS,1303500,10/19/79,5.4,A,10,19,79,10/19/1979
USGS,1303500,10/20/79,8.5,A,10,20,79,10/20/1979
USGS,1303500,10/21/79,7.3,A,10,21,79,10/21/1979
USGS,1303500,10/22/79,5.1,A,10,22,79,10/22/1979
USGS,1303500,10/23/79,4.9,A,10,23,79,10/23/1979
USGS,1303500,10/24/79,5,A,10,24,79,10/24/1979
USGS,1303500,10/25/79,5.1,A,10,25,79,10/25/1979
USGS,1303500,10/26/79,5.4,A,10,26,79,10/26/1979
USGS,1303500,10/27/79,5.4,A,10,27,79,10/27/1979
USGS,1303500,10/28/79,5.7,A,10,28,79,10/28/1979
USGS,1303500,10/29/79,5.7,A,10,29,79,10/29/1979
USGS,1303500,10/30/79,5.7,A,10,30,79,10/30/1979
USGS,1303500,10/31/79,5.7,A,10,31,79,10/31/1979
USGS,1303500,11/1/79,6,A,11,1,79,11/01/1979
USGS,1303500,11/2/79,8.4,A,11,2,79,11/02/1979
USGS,1303500,11/3/79,18,A,11,3,79,11/03/1979
USGS,1303500,11/4/79,3.7,A,11,4,79,11/04/1979
USGS,1303500,11/5/79,4.8,A,11,5,79,11/05/1979
USGS,1303500,11/6/79,5.4,A,11,6,79,11/06/1979
USGS,1303500,11/7/79,5.7,A,11,7,79,11/07/1979
USGS,1303500,11/8/79,5.7,A,11,8,79,11/08/1979
USGS,1303500,11/9/79,5.7,A,11,9,79,11/09/1979
USGS,1303500,11/10/79,5.7,A,11,10,79,11/10/1979
USGS,1303500,11/11/79,6.2,A,11,11,79,11/11/1979
USGS,1303500,11/12/79,7,A,11,12,79,11/12/1979
USGS,1303500,11/13/79,6.6,A,11,13,79,11/13/1979
USGS,1303500,11/14/79,6.2,A,11,14,79,11/14/1979
USGS,1303500,11/15/79,6,A,11,15,79,11/15/1979
USGS,1303500,11/16/79,5.8,A,11,16,79,11/16/1979
USGS,1303500,11/17/79,5.7,A,11,17,79,11/17/1979
USGS,1303500,11/18/79,5.7,A,11,18,79,11/18/1979
USGS,1303500,11/19/79,5.7,A,11,19,79,11/19/1979
USGS,1303500,11/20/79,5.7,A,11,20,79,11/20/1979
USGS,1303500,11/21/79,5.7,A,11,21,79,11/21/1979
USGS,1303500,11/22/79,5.7,A,11,22,79,11/22/1979
USGS,1303500,11/23/79,5.7,A,11,23,79,11/23/1979
USGS,1303500,11/24/79,5.7,A,11,24,79,11/24/1979
USGS,1303500,11/25/79,6,A,11,25,79,11/25/1979
USGS,1303500,11/26/79,6.7,A,11,26,79,11/26/1979
USGS,1303500,11/27/79,7,A,11,27,79,11/27/1979
USGS,1303500,11/28/79,6.4,A,11,28,79,11/28/1979
USGS,1303500,11/29/79,6,A,11,29,79,11/29/1979
USGS,1303500,11/30/79,6,A,11,30,79,11/30/1979
USGS,1303500,12/1/79,6,A,12,1,79,12/01/1979
USGS,1303500,12/2/79,5.7,A,12,2,79,12/02/1979
USGS,1303500,12/3/79,5.7,A,12,3,79,12/03/1979
USGS,1303500,12/4/79,5.7,A,12,4,79,12/04/1979
USGS,1303500,12/5/79,5.7,A,12,5,79,12/05/1979
USGS,1303500,12/6/79,5.8,A,12,6,79,12/06/1979
USGS,1303500,12/7/79,6.6,A,12,7,79,12/07/1979
USGS,1303500,12/8/79,6.2,A,12,8,79,12/08/1979
USGS,1303500,12/9/79,6,A,12,9,79,12/09/1979
USGS,1303500,12/10/79,5.7,A,12,10,79,12/10/1979
USGS,1303500,12/11/79,5.7,A,12,11,79,12/11/1979
USGS,1303500,12/12/79,5.5,A,12,12,79,12/12/1979
USGS,1303500,12/13/79,6.1,A,12,13,79,12/13/1979
USGS,1303500,12/14/79,6.4,A,12,14,79,12/14/1979
USGS,1303500,12/15/79,6,A,12,15,79,12/15/1979
USGS,1303500,12/16/79,5.7,A,12,16,79,12/16/1979
USGS,1303500,12/17/79,5.8,A,12,17,79,12/17/1979
USGS,1303500,12/18/79,5.7,A,12,18,79,12/18/1979
USGS,1303500,12/19/79,5.7,A,12,19,79,12/19/1979
USGS,1303500,12/20/79,5.7,A,12,20,79,12/20/1979
USGS,1303500,12/21/79,5.7,A,12,21,79,12/21/1979
USGS,1303500,12/22/79,5.7,A,12,22,79,12/22/1979
USGS,1303500,12/23/79,5.7,A,12,23,79,12/23/1979
USGS,1303500,12/24/79,5.9,A,12,24,79,12/24/1979
USGS,1303500,12/25/79,7.7,A,12,25,79,12/25/1979
USGS,1303500,12/26/79,7.2,A,12,26,79,12/26/1979
USGS,1303500,12/27/79,6.3,A,12,27,79,12/27/1979
USGS,1303500,12/28/79,5.8,A,12,28,79,12/28/1979
USGS,1303500,12/29/79,5.7,A,12,29,79,12/29/1979
USGS,1303500,12/30/79,5.7,A,12,30,79,12/30/1979
USGS,1303500,12/31/79,5.7,A,12,31,79,12/31/1979
USGS,1303500,1/1/80,5.7,A,1,1,80,01/01/1980
USGS,1303500,1/2/80,5.7,A,1,2,80,01/02/1980
USGS,1303500,1/3/80,5.7,A,1,3,80,01/03/1980
USGS,1303500,1/4/80,5.7,A,1,4,80,01/04/1980
USGS,1303500,1/5/80,5.8,A,1,5,80,01/05/1980
USGS,1303500,1/6/80,5.8,A,1,6,80,01/06/1980
USGS,1303500,1/7/80,6.1,A,1,7,80,01/07/1980
USGS,1303500,1/8/80,6.8,A,1,8,80,01/08/1980
USGS,1303500,1/9/80,6.2,A,1,9,80,01/09/1980
USGS,1303500,1/10/80,5.8,A,1,10,80,01/10/1980
USGS,1303500,1/11/80,5.9,A,1,11,80,01/11/1980
USGS,1303500,1/12/80,6.6,A,1,12,80,01/12/1980
USGS,1303500,1/13/80,6.2,A,1,13,80,01/13/1980
USGS,1303500,1/14/80,5.9,A,1,14,80,01/14/1980
USGS,1303500,1/15/80,5.8,A,1,15,80,01/15/1980
USGS,1303500,1/16/80,5.7,A,1,16,80,01/16/1980
USGS,1303500,1/17/80,5.7,A,1,17,80,01/17/1980
USGS,1303500,1/18/80,5.7,A,1,18,80,01/18/1980
USGS,1303500,1/19/80,6,A,1,19,80,01/19/1980
USGS,1303500,1/20/80,6,A,1,20,80,01/20/1980
USGS,1303500,1/21/80,5.7,A,1,21,80,01/21/1980
USGS,1303500,1/22/80,5.5,A,1,22,80,01/22/1980
USGS,1303500,1/23/80,5.7,A,1,23,80,01/23/1980
USGS,1303500,1/24/80,5.4,A,1,24,80,01/24/1980
USGS,1303500,1/25/80,5.4,A,1,25,80,01/25/1980
USGS,1303500,1/26/80,5.2,A,1,26,80,01/26/1980
USGS,1303500,1/27/80,5.1,A,1,27,80,01/27/1980
USGS,1303500,1/28/80,5.1,A,1,28,80,01/28/1980
USGS,1303500,1/29/80,5.1,A,1,29,80,01/29/1980
USGS,1303500,1/30/80,5.1,A,1,30,80,01/30/1980
USGS,1303500,1/31/80,5.1,A,1,31,80,01/31/1980
USGS,1303500,2/1/80,5.1,A,2,1,80,02/01/1980
USGS,1303500,2/2/80,5.1,A,2,2,80,02/02/1980
USGS,1303500,2/3/80,5.1,A,2,3,80,02/03/1980
