"BARCODE","GRID","DATE","PROJCODE","FIELDSTA","HABCLASS","RM","SUB","ZONE15","EUTM15","NUTM15","EMTCZONE","EUTMEMTC","NUTMEMTC","FLDZONE","EFIELD","NFIELD","PDOP","DEPTH","NOCONT","REPA","REPB","REPC","SUMCODE","GEAR","LAB","SUBSAMPL","SUBANDFL","SUBSTRAT","SHELLS","DETRITUS","FINEORG","SUBMERSE","FLOATING","EMERGENT","OPEN","MAYFLIES","FNC","CORBICUL","MIDGES","ZEBRA","DRAGON","STONE","CADDIS","FLIES","MUSSELS","WORMS","SHRIMP","SCUDS","SNAILS","COMMENTS","RCDCODE","ENT_OPTR","VRF_OPTR","BATCH"
"22000406","50","05/21/1996","M-","2","BWC","694.7","N","15","641855","4848112","15","641855","4848112","","","","","2.9","0","","","","1","P","N","","0","4","1","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO FINGERNAIL SHELLS","101","1","","9601"
"22000407","24","05/21/1996","M-","2","SC","694.3","N","15","642705","4847562","15","642705","4847562","","","","","3.6","0","","","","1","P","N","","0","4","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO FINGERNAIL SHELLS","101","1","","9601"
"22000408","513","05/21/1996","M-","2","BWC","694.7","N","15","642549","4848204","15","642549","4848204","","","","","6.9","0","","","","1","P","N","","0","2","0","1","N","0","0","0","4","1","0","0","0","0","","","","","","","","","","","101","1","","9601"
"22000409","41","05/21/1996","M-","2","BWC","696.1","N","15","641555","4849862","15","641555","4849862","","","","","7.2","0","","","","1","P","N","","0","2","0","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","ABOUT 5 OLIGS","101","1","","9601"
"22000410","512","05/21/1996","M-","2","SC","694.1","N","15","643287","4847331","15","643287","4847332","","","","","9.2","0","","","","1","P","N","","0","3","0","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","101","1","","9601"
"22000411","46","05/21/1996","M-","2","BWC","693.2","N","15","643255","4846062","15","643255","4846062","","","","","0.9","0","","","","1","P","N","","0","4","0","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","3 SMALL MIDGES  4 OLIGS","101","1","","9601"
"24000387","71","05/15/1995","M-","4","BWC","203.6","N","15","742104","4307398","15","742104","4307398","","","","","2.5","0","","","","1","P","N","","0","2","1","1","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000388","73","05/15/1995","M-","4","BWC","203.4","N","15","742254","4306998","15","742254","4306998","","","","","2.2","0","","","","1","P","Y","","0","2","0","0","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000389","87","05/15/1995","M-","4","BWC","204.1","N","15","741754","4308448","15","741754","4308448","","","","","1.4","0","","","","1","P","N","","0","1","0","0","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000390","88","05/15/1995","M-","4","BWC","204.0","N","15","742004","4308148","15","742004","4308148","","","","","1.6","0","","","","1","P","N","","0","1","0","0","Y","0","0","0","4","0","0","0","2","0","","","","","","","","","","","403","801","830","9501"
"24000391","89","05/15/1995","M-","4","BWC","203.5","N","15","742354","4307448","15","742354","4307448","","","","","1.9","0","","","","1","P","N","","0","1","0","0","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000392","90","05/15/1995","M-","4","BWC","203.2","N","15","742804","4306948","15","742804","4306948","","","","","2.1","0","","","","1","P","Y","","0","1","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000420","13","05/15/1995","M-","4","BWC","208.1","N","15","736854","4310898","15","736854","4310898","","","","","1.4","0","","","","1","P","N","","0","1","0","4","Y","1","0","1","2","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000421","14","05/15/1995","M-","4","BWC","208.1","N","15","736804","4310848","15","736804","4310848","","","","","1.8","0","","","","1","P","N","","1","2","0","2","Y","1","0","1","3","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000422","15","05/15/1995","M-","4","BWC","207.4","N","15","738004","4310648","15","738004","4310648","","","","","1.3","0","","","","1","P","N","","1","1","0","2","Y","1","0","2","2","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000423","16","05/15/1995","M-","4","BWC","206.4","N","15","739204","4310098","15","739204","4310098","","","","","2.1","0","","","","1","P","N","","0","2","0","N","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000424","17","05/15/1995","M-","4","BWC","207.0","N","15","738604","4310048","15","738604","4310048","","","","","1.6","0","","","","1","P","N","","4","1","0","4","Y","0","0","2","2","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000425","74","05/15/1995","M-","4","SC","207.3","N","15","737904","4309748","15","737904","4309748","","","","","1.8","0","","","","1","P","N","","0","1","1","0","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000428","82","05/15/1995","M-","4","BWC","209.0","N","15","735804","4312648","15","735804","4312648","","","","","2.5","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","4","0","","","","","","","","","","","101","801","830","9501"
"24000429","81","05/15/1995","M-","4","BWC","208.8","N","15","736054","4312698","15","736054","4312698","","","","","2.1","0","","","","1","P","N","","0","1","0","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000430","83","05/15/1995","M-","4","BWC","208.5","N","15","736404","4312548","15","736404","4312548","","","","","2.2","0","","","","1","P","N","","0","2","1","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000431","68","05/15/1995","M-","4","BWC","208.3","N","15","736554","4312498","15","736554","4312498","","","","","2.5","0","","","","1","P","N","","0","2","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000432","84","05/15/1995","M-","4","BWC","208.2","N","15","736704","4312448","15","736704","4312448","","","","","1.9","0","","","","1","P","N","","0","1","0","0","N","0","0","0","4","0","0","0","1","0","","","","","","","","","","","403","801","830","9501"
"24000433","85","05/15/1995","M-","4","BWC","209.0","N","15","735454","4311248","15","735454","4311248","","","","","1.8","0","","","","1","P","N","","0","1","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000434","86","05/15/1995","M-","4","BWC","209.8","N","15","734404","4311148","15","734404","4311148","","","","","1.8","0","","","","1","P","N","","0","2","1","2","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","403","801","830","9501"
"24000451","91","05/16/1995","M-","4","BWC","230.8","N","15","707704","4305898","15","707704","4305898","","","","","1.8","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","401","801","830","9501"
"24000452","75","05/16/1995","M-","4","BWC","241.4","N","15","699954","4319498","15","699954","4319498","","","","","5.0","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","2","0","","","","","","","","","","","401","801","830","9501"
"24000435","9","05/18/1995","M-","4","BWC","216.2","N","15","724554","4313948","15","724554","4313948","","","","","4.7","0","","","","1","P","N","","0","2","0","2","Y","0","0","0","4","0","0","0","10","0","","","","","","","","","","","401","801","830","9501"
"24000436","6","05/18/1995","M-","4","BWC","216.0","N","15","725154","4314598","15","725154","4314598","","","","","4.0","1","","","","1","P","Y","","0","2","0","1","Y","0","0","0","4","1","0","0","33","0","","","","","","","","","","","401","801","830","9501"
"24000437","7","05/18/1995","M-","4","BWC","215.8","N","15","725454","4314598","15","725454","4314598","","","","","3.8","0","","","","1","P","N","","0","1","0","4","N","0","0","0","4","0","0","0","17","0","","","","","","","","","","SMALL MIDGES","401","801","830","9501"
"24000438","76","05/18/1995","M-","4","BWC","214.6","N","15","727554","4313948","15","727554","4313948","","","","","3.5","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","3","0","0","3","0","","","","","","","","","","","401","801","830","9501"
"24000439","77","05/18/1995","M-","4","BWC","214.6","N","15","727504","4313748","15","727504","4313748","","","","","4.0","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","401","801","830","9501"
"24000440","78","05/18/1995","M-","4","BWC","214.6","N","15","727654","4313748","15","727654","4313748","","","","","4.0","0","","","","1","P","N","","0","2","0","2","Y","0","0","0","4","0","0","0","5","0","","","","","","","","","","","401","801","830","9501"
"24000441","79","05/18/1995","M-","4","BWC","213.4","N","15","729354","4313498","15","729354","4313498","","","","","4.3","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","1","0","","","","","","","","","","","401","801","830","9501"
"24000442","80","05/18/1995","M-","4","BWC","213.2","N","15","729654","4313348","15","729654","4313348","","","","","4.8","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","3","0","0","1","0","","","","","","","","","","","401","801","830","9501"
"24000443","2","05/19/1995","M-","4","BWC","220.0","N","15","718854","4316048","15","718854","4316048","","","","","5.1","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","1","0","4","0","","","","","","","","","","","401","801","830","9501"
"24000444","3","05/19/1995","M-","4","BWC","220.8","N","15","717754","4315448","15","717754","4315448","","","","","4.5","0","","","","1","P","N","","2","2","0","3","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","NOTE VEG NOT VISIBLE AT SURFACE VEG IS CATTAIL","401","801","830","9501"
"24000445","4","05/19/1995","M-","4","BWC","220.8","N","15","718204","4315248","15","718204","4315248","","","","","5.0","0","","","","1","P","N","","0","2","0","2","Y","0","0","0","4","0","0","0","3","0","","","","","","","","","","","401","801","830","9501"
"24000446","5","05/19/1995","M-","4","BWC","220.9","N","15","718054","4315148","15","718054","4315148","","","","","4.5","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","0","0","","","","","","","","","","","401","801","830","9501"
"24000447","8","05/19/1995","M-","4","BWC","221.0","N","15","718004","4314498","15","718004","4314498","","","","","5.1","0","","","","1","P","N","","0","2","0","2","Y","0","0","0","4","3","1","0","2","0","","","","","","","","","","","401","801","830","9501"
"24000448","10","05/19/1995","M-","4","BWC","222.0","N","15","716804","4313198","15","716804","4313198","","","","","5.0","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","5","0","","","","","","","","","","","401","801","830","9501"
"24000449","11","05/19/1995","M-","4","BWC","222.6","N","15","716254","4312648","15","716254","4312648","","","","","5.1","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","0","0","0","1","0","","","","","","","","","","","401","801","830","9501"
"24000450","12","05/19/1995","M-","4","BWC","222.9","N","15","716004","4312248","15","716004","4312248","","","","","4.9","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","1","0","0","2","0","","","","","","","","","","","401","801","830","9501"
"24000453","78","05/06/1996","M-","4","BWC","241.2","N","15","699904","4319498","15","699904","4319498","15","","","","2.8","1","","","","1","P","N","","0","3","1","1","N","0","0","0","4","0","0","0","1","0","","","","","","","","","","","301","120","210","9601"
"24000454","4","05/06/1996","M-","4","SC","238.7","N","15","701154","4315448","15","701154","4315448","15","","","","3.8","1","","","","1","P","N","","0","4","1","1","N","0","0","0","4","0","0","0","6","0","","","","","","","","","","","301","120","210","9601"
"24000455","62","05/06/1996","M-","4","SC","236.9","N","15","702604","4312898","15","702604","4312898","15","","","","3.5","1","","","","1","P","N","","0","2","1","1","N","0","0","0","4","13","","","","0","","","","","","","","","","","301","120","210","9601"
"24000456","81","05/06/1996","M-","4","BWC","237.","N","15","701504","4312948","15","701504","4312948","15","","","","3.3","0","","","","1","P","N","","0","4","1","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000457","51","05/06/1996","M-","4","SC","234.7","N","15","703354","4309598","15","703354","4309598","15","","","","4.1","0","","","","1","P","N","","0","4","1","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000458","50","05/06/1996","M-","4","SC","234.8","N","15","704304","4309798","15","704304","4309798","15","","","","3.8","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000459","65","05/06/1996","M-","4","SC","234.0","N","15","704154","4308948","15","704154","4308948","15","","","","3.0","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000460","69","05/06/1996","M-","4","SC","233.0","N","15","704354","4307898","15","704354","4307898","15","","","","4.2","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000461","53","05/06/1996","M-","4","SC","232.1","N","15","706754","4307048","15","706754","4307048","15","","","","5.1","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000462","54","05/06/1996","M-","4","SC","232.1","N","15","706604","4306898","15","706604","4306898","15","","","","4.4","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000463","82","05/09/1996","M-","4","BWC","212.1","N","15","730954","4312148","15","730954","4312148","15","","","","2.0","0","","","","1","P","N","","0","2","1","1","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","120","210","9601"
"24000464","28","05/09/1996","M-","4","MCB","211.5","N","15","732004","4312148","15","732004","4312148","15","","","","4.1","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES TAKEN","301","120","210","9601"
"24000465","39","05/09/1996","M-","4","MCB","210.9","N","15","732754","4311498","15","732754","4311498","15","","","","5.3","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES TAKEN","301","120","210","9601"
"24000466","29","05/09/1996","M-","4","MCB","209.9","N","15","734254","4311498","15","734254","4311498","15","","","","15.1","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES TAKEN","301","120","210","9601"
"24000467","83","05/09/1996","M-","4","BWC","210.5","N","15","733404","4311298","15","733404","4311298","15","","","","1.3","2","","","","1","P","N","","0","2","1","1","N","0","0","0","4","0","2","0","5","0","","","","","","","","","","","301","120","210","9601"
"24000468","84","05/09/1996","M-","4","BWC","210.2","N","15","733704","4311298","15","733704","4311298","15","","","","1.5","2","","","","1","P","N","","0","2","1","2","Y","0","0","0","4","1","0","0","1","0","","","","","","","","","","","301","120","210","9601"
"24000469","85","05/09/1996","M-","4","BWC","210.3","N","15","733704","4311248","15","733704","4311248","15","","","","1.3","1","","","","1","P","N","","0","2","1","2","Y","0","0","0","4","0","0","0","1","0","","","","","","","","","","","301","120","210","9601"
"24000470","87","05/09/1996","M-","4","BWC","210.5","N","15","733354","4310948","15","733354","4310948","15","","","","0.5","1","","","","1","P","N","","0","2","1","1","Y","0","0","0","4","0","0","0","1","0","","","","","","","","","","","301","120","210","9601"
"24000471","88","05/09/1996","M-","4","BWC","209.9","N","15","734404","4310948","15","734404","4310948","15","","","","0.7","","","","","1","P","N","","0","3","1","1","N","0","0","0","4","0","0","0","15","0","","","","","","","","","","WITNESSED AN OTTER SWIMMING IN FRONT OF BOAT","301","120","210","9601"
"24000472","86","05/09/1996","M-","4","BWC","209.8","N","15","734504","4310998","15","734504","4310998","15","","","","1.3","","","","","1","P","N","","0","4","1","1","N","0","0","0","4","0","0","0","64","0","","","","","","","","","","ALL MIDGES VERY SMALL","301","120","210","9601"
"24000473","43","05/09/1996","M-","4","SC","210.9","N","15","733004","4312798","15","733004","4312798","15","","","","5.1","0","","","","1","P","N","","0","6","0","0","N","0","0","0","4","0","0","0","0","0","","","","","","","","","","NO MACROINVERTEBRATES FOUND","301","118","210","9601"
